scrape_id,query,country,name,category,address,phone,website,email,lat,lng,google_maps_url,rating,reviews_count,hours,approved,notes
"ChIJH0pOxwHPAxYROVS6LS3yZ6c","mental health clinic Yemen","Yemen","عيادة الاخوين","Mental health clinic","7772+865, Taiz St, Sanaa, Yemen","+967 772 159 583","","","15.2632686","44.2505948","https://www.google.com/maps/search/?api=1&query=%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9%20%D8%A7%D9%84%D8%A7%D8%AE%D9%88%D9%8A%D9%86&query_place_id=ChIJH0pOxwHPAxYROVS6LS3yZ6c","","","[{""day"":""Monday"",""hours"":""Closed""},{""day"":""Tuesday"",""hours"":""Closed""},{""day"":""Wednesday"",""hours"":""Closed""},{""day"":""Thursday"",""hours"":""Closed""},{""day"":""Friday"",""hours"":""Closed""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""8:19 AM to 11:19 PM""}]","",""
"ChIJwwHkrhLbAxYRixChsdPaCe0","mental health clinic Yemen","Yemen","Rashad psychiatric hospital and nervousness","Psychiatric hospital","Sanaa, Yemen","+967 777 375 379","","","15.3423722","44.1911719","https://www.google.com/maps/search/?api=1&query=Rashad%20psychiatric%20hospital%20and%20nervousness&query_place_id=ChIJwwHkrhLbAxYRixChsdPaCe0","4.4","17","[{""day"":""Monday"",""hours"":""7 AM to 12:30 PM""},{""day"":""Tuesday"",""hours"":""7 AM to 12:30 PM""},{""day"":""Wednesday"",""hours"":""7 AM to 12:30 PM""},{""day"":""Thursday"",""hours"":""7 AM to 12:30 PM""},{""day"":""Friday"",""hours"":""Closed""},{""day"":""Saturday"",""hours"":""7 AM to 12:30 PM""},{""day"":""Sunday"",""hours"":""7 AM to 12:30 PM""}]","",""
"ChIJQY2dGvHh6D0RNusk_QHdqrU","mental health clinic Yemen","Yemen","عياده التقوى","Mental health clinic","F3W3+6QM, Fuwwah, Yemen","","","","14.4955837","49.0544207","https://www.google.com/maps/search/?api=1&query=%D8%B9%D9%8A%D8%A7%D8%AF%D9%87%20%D8%A7%D9%84%D8%AA%D9%82%D9%88%D9%89&query_place_id=ChIJQY2dGvHh6D0RNusk_QHdqrU","5","1","[]","",""
"ChIJnyrUbsDaAxYRPNelYcDicKs","mental health clinic Yemen","Yemen","عياده الدكتور فكري النائب للطب النفسي","Mental health clinic","86GG+CGF, Taiz St, Sanaa, Yemen","+967 711 707 954","","","15.3260527","44.2262843","https://www.google.com/maps/search/?api=1&query=%D8%B9%D9%8A%D8%A7%D8%AF%D9%87%20%D8%A7%D9%84%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D9%81%D9%83%D8%B1%D9%8A%20%D8%A7%D9%84%D9%86%D8%A7%D8%A6%D8%A8%20%D9%84%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D9%86%D9%81%D8%B3%D9%8A&query_place_id=ChIJnyrUbsDaAxYRPNelYcDicKs","4.6","14","[{""day"":""Monday"",""hours"":""9 AM to 1 PM, 4 to 9 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 1 PM, 4 to 9 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 1 PM, 4 to 9 PM""},{""day"":""Thursday"",""hours"":""Closed""},{""day"":""Friday"",""hours"":""Closed""},{""day"":""Saturday"",""hours"":""9 AM to 1 PM, 4 to 9 PM""},{""day"":""Sunday"",""hours"":""9 AM to 1 PM, 4 to 9 PM""}]","",""
"ChIJd-23sTl3zYgRdqbMozO3X5Q","mental health clinic Yemen","Yemen","CIRA GARCIA CENTRAL CLINIC","Medical clinic","Calle 20 NO. 4101 esq. a Av. 41 Miramar, La Habana, Cuba","+53 7 2042811","http://www.cirag.cu/","","23.1184933","-82.4135026","https://www.google.com/maps/search/?api=1&query=CIRA%20GARCIA%20CENTRAL%20CLINIC&query_place_id=ChIJd-23sTl3zYgRdqbMozO3X5Q","3.6","127","[{""day"":""Monday"",""hours"":""Open 24 hours""},{""day"":""Tuesday"",""hours"":""Open 24 hours""},{""day"":""Wednesday"",""hours"":""Open 24 hours""},{""day"":""Thursday"",""hours"":""Open 24 hours""},{""day"":""Friday"",""hours"":""Open 24 hours""},{""day"":""Saturday"",""hours"":""Open 24 hours""},{""day"":""Sunday"",""hours"":""Open 24 hours""}]","",""
"ChIJn_6uL6xnXz4RTDXEwMzM6sk","psychological counseling center UAE","UAE","FLOW Wellness Group","Wellness program","","+44 7939 462680","https://flowwellnessgroup.com/","","41.7735913","23.7703001","https://www.google.com/maps/search/?api=1&query=FLOW%20Wellness%20Group&query_place_id=ChIJn_6uL6xnXz4RTDXEwMzM6sk","4.9","34","[{""day"":""Monday"",""hours"":""6 AM to 9 PM""},{""day"":""Tuesday"",""hours"":""6 AM to 9 PM""},{""day"":""Wednesday"",""hours"":""6 AM to 9 PM""},{""day"":""Thursday"",""hours"":""6 AM to 9 PM""},{""day"":""Friday"",""hours"":""6 AM to 9 PM""},{""day"":""Saturday"",""hours"":""6 AM to 9 PM""},{""day"":""Sunday"",""hours"":""6 AM to 9 PM""}]","",""
"ChIJN7BQyvW3d0gRDNEcgUugcKc","psychological counseling center UAE","UAE","Future-Edge Therapy Ltd","Mental health service","Heights, Unit 327 Brickhill Dr, Bedford MK41 7PH, United Kingdom","+44 7970 011235","https://future-edgetherapy.co.uk/","","52.1491185","-0.475701","https://www.google.com/maps/search/?api=1&query=Future-Edge%20Therapy%20Ltd&query_place_id=ChIJN7BQyvW3d0gRDNEcgUugcKc","5","128","[{""day"":""Monday"",""hours"":""9 AM to 6 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 5:30 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 7 PM""},{""day"":""Thursday"",""hours"":""9 AM to 6 PM""},{""day"":""Friday"",""hours"":""9 AM to 6 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJe157BMoLdkgR9J9HdNVmyrw","psychological counseling center UAE","UAE","Psychology Middle East","Psychotherapist","Claremont Business Centre, 6 Claremont Rd, London, Surbiton KT6 4QU, United Kingdom","+44 7756 902911","http://psychologymiddleeast.com/","","51.3934624","-0.3040951","https://www.google.com/maps/search/?api=1&query=Psychology%20Middle%20East&query_place_id=ChIJe157BMoLdkgR9J9HdNVmyrw","","","[{""day"":""Monday"",""hours"":""9 AM to 10 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 10 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 10 PM""},{""day"":""Thursday"",""hours"":""9 AM to 10 PM""},{""day"":""Friday"",""hours"":""9 AM to 10 PM""},{""day"":""Saturday"",""hours"":""9 AM to 12 PM""},{""day"":""Sunday"",""hours"":""9 AM to 10 PM""}]","",""
"ChIJAVI74fkTdkgR09uSd-KAc2E","psychological counseling center UAE","UAE","Ciconia Recovery London (Crlpsychiatry)","Psychologist","10 Harley St, London W1G 9PF, United Kingdom","+44 20 8204 6722","https://crlpsychiatry.com/","","51.5174414","-0.1460513","https://www.google.com/maps/search/?api=1&query=Ciconia%20Recovery%20London%20(Crlpsychiatry)&query_place_id=ChIJAVI74fkTdkgR09uSd-KAc2E","4.6","18","[{""day"":""Monday"",""hours"":""10 AM to 6 PM""},{""day"":""Tuesday"",""hours"":""10 AM to 6 PM""},{""day"":""Wednesday"",""hours"":""10 AM to 6 PM""},{""day"":""Thursday"",""hours"":""10 AM to 6 PM""},{""day"":""Friday"",""hours"":""10 AM to 6 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJyyGapxgPZ0gRAhqfRrl_z2w","psychological counseling center UAE","UAE","PsycReality","Mental health service","Osprey Business Centre, Devoy Park, Naas, Co. Kildare, Ireland","+353 1 444 4499","https://psycreality.com/","","53.2127913","-6.6705834","https://www.google.com/maps/search/?api=1&query=PsycReality&query_place_id=ChIJyyGapxgPZ0gRAhqfRrl_z2w","","","[{""day"":""Monday"",""hours"":""9 AM to 5 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 5 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 5 PM""},{""day"":""Thursday"",""hours"":""9 AM to 5 PM""},{""day"":""Friday"",""hours"":""9 AM to 5 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJl6iAjpK9cEgRKUjAyQYqnck","psychological counseling center UAE","UAE","Midland Health","Mental health clinic","78-79 Francis Rd, Edgbaston, Birmingham B16 8SP, United Kingdom","+44 121 769 0999","https://midlandhealth.co.uk/","","52.4728361","-1.9225682","https://www.google.com/maps/search/?api=1&query=Midland%20Health&query_place_id=ChIJl6iAjpK9cEgRKUjAyQYqnck","4.8","347","[{""day"":""Monday"",""hours"":""8 AM to 7 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 7 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 7 PM""},{""day"":""Thursday"",""hours"":""8 AM to 7 PM""},{""day"":""Friday"",""hours"":""8 AM to 7 PM""},{""day"":""Saturday"",""hours"":""8 AM to 4 PM""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJ25oVbLUTdkgRHTDwVVxUYQQ","psychological counseling center UAE","UAE","Dr Khaled Helmy","Psychiatrist","223 Charlton Rd, Harrow HA3 9HT, United Kingdom","+44 20 3970 3373","https://www.topdoctors.co.uk/doctor/khaled-helmy","","51.5946148","-0.2949749","https://www.google.com/maps/search/?api=1&query=Dr%20Khaled%20Helmy&query_place_id=ChIJ25oVbLUTdkgRHTDwVVxUYQQ","3.5","8","[{""day"":""Monday"",""hours"":""9 AM to 5 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 5 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 5 PM""},{""day"":""Thursday"",""hours"":""9 AM to 5 PM""},{""day"":""Friday"",""hours"":""9 AM to 5 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJ4d8LBvttdkgRzbTxFJft5nw","psychological counseling center UAE","UAE","Sakoon Islamic Counselling Services","Marriage or relationship counselor","Apple Tree Ave, Uxbridge UB8 3PU, United Kingdom","+44 7943 561561","https://www.sakoon.co.uk/","","51.5224571","-0.4632969","https://www.google.com/maps/search/?api=1&query=Sakoon%20Islamic%20Counselling%20Services&query_place_id=ChIJ4d8LBvttdkgRzbTxFJft5nw","4.5","106","[{""day"":""Monday"",""hours"":""8 AM to 8 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 8 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 8 PM""},{""day"":""Thursday"",""hours"":""8 AM to 8 PM""},{""day"":""Friday"",""hours"":""8 AM to 8 PM""},{""day"":""Saturday"",""hours"":""8 AM to 6 PM""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJx9WbCSXh2UcRm1GnKpyZfJg","psychological counseling center UAE","UAE","UEA Medical Centre","Medical Center","Earlham Rd, Norwich NR4 7TJ, United Kingdom","+44 1603 251600","http://www.umsuea.co.uk/","","52.6233987","1.2467766","https://www.google.com/maps/search/?api=1&query=UEA%20Medical%20Centre&query_place_id=ChIJx9WbCSXh2UcRm1GnKpyZfJg","3","122","[{""day"":""Monday"",""hours"":""8 AM to 6:30 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 6:30 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 6:30 PM""},{""day"":""Thursday"",""hours"":""8 AM to 6:30 PM""},{""day"":""Friday"",""hours"":""8 AM to 6:30 PM""},{""day"":""Saturday"",""hours"":""8:30 AM to 12:30 PM""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJNUgbIIUTdkgRnhGjU7eaWjg","psychological counseling center UAE","UAE","Dr Vitantonio Di Fabio","Psychiatrist","223 Charlton Rd, Harrow HA3 9HT, United Kingdom","","","","51.5946314","-0.2950227","https://www.google.com/maps/search/?api=1&query=Dr%20Vitantonio%20Di%20Fabio&query_place_id=ChIJNUgbIIUTdkgRnhGjU7eaWjg","","","[{""day"":""Monday"",""hours"":""9 AM to 6 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 6 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 6 PM""},{""day"":""Thursday"",""hours"":""9 AM to 6 PM""},{""day"":""Friday"",""hours"":""9 AM to 6 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJuzV8H7xdXz4R4bkSP5TX4kc","psychological counseling center UAE","UAE","The Psychology Center at Neam Clinic, Dubai","Mental health clinic","Clinic - 104 First Floor - Umm Hurair Second - Dubai Healthcare City - Dubai - United Arab Emirates","+971 4 584 4294","http://www.thepsychologycenter.ae/","","25.2310713","55.3242856","https://www.google.com/maps/search/?api=1&query=The%20Psychology%20Center%20at%20Neam%20Clinic%2C%20Dubai&query_place_id=ChIJuzV8H7xdXz4R4bkSP5TX4kc","4.7","13","[{""day"":""Monday"",""hours"":""8:30 AM to 7 PM""},{""day"":""Tuesday"",""hours"":""8:30 AM to 7 PM""},{""day"":""Wednesday"",""hours"":""8:30 AM to 7 PM""},{""day"":""Thursday"",""hours"":""8:30 AM to 7 PM""},{""day"":""Friday"",""hours"":""8:30 AM to 7 PM""},{""day"":""Saturday"",""hours"":""9 AM to 7 PM""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJsX8DV9EadkgRmaubN4QZmu4","psychological counseling center UAE","UAE","The Harley Street Eye Clinic","Eye care center","86 Harley St, London W1G 7HP, United Kingdom","+44 20 7060 0086","http://www.harleystreeteye.com/","","51.5203964","-0.1474375","https://www.google.com/maps/search/?api=1&query=The%20Harley%20Street%20Eye%20Clinic&query_place_id=ChIJsX8DV9EadkgRmaubN4QZmu4","5","93","[{""day"":""Monday"",""hours"":""8:30 AM to 8 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 8 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 7:30 PM""},{""day"":""Thursday"",""hours"":""9 AM to 8 PM""},{""day"":""Friday"",""hours"":""9 AM to 7:30 PM""},{""day"":""Saturday"",""hours"":""10 AM to 4 PM""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJw35qAdcadkgRoh9eITdjBXk","psychological counseling center UAE","UAE","London Gynaecology at The Portland Hospital","Medical clinic","The Portland Hospital, 212 Great Portland St, London W1W 5QN, United Kingdom","+44 20 7101 1700","http://www.london-gynaecology.com/clinics/the-portland-hospital","","51.5224876","-0.1435938","https://www.google.com/maps/search/?api=1&query=London%20Gynaecology%20at%20The%20Portland%20Hospital&query_place_id=ChIJw35qAdcadkgRoh9eITdjBXk","4.7","214","[{""day"":""Monday"",""hours"":""9 AM to 7 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 7:30 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 7:30 PM""},{""day"":""Thursday"",""hours"":""8 AM to 7:30 PM""},{""day"":""Friday"",""hours"":""8:30 AM to 5:30 PM""},{""day"":""Saturday"",""hours"":""8:30 AM to 5 PM""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJqcyfb4sZ2jERCs_0f3gaf88","psychological counseling center UAE","UAE","ATIC Psychological & Counselling Center","Psychologist","Al Safa 1, Mardoof Building, Block A, 102, 104 & 105 - Sheikh Zayed Rd - Dubai - United Arab Emirates","+971 4 339 2240","https://atic-me.com/","","25.1763822","55.2445431","https://www.google.com/maps/search/?api=1&query=ATIC%20Psychological%20%26%20Counselling%20Center&query_place_id=ChIJqcyfb4sZ2jERCs_0f3gaf88","4.3","64","[{""day"":""Monday"",""hours"":""9 AM to 8 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 8 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 8 PM""},{""day"":""Thursday"",""hours"":""9 AM to 8 PM""},{""day"":""Friday"",""hours"":""10 AM to 7 PM""},{""day"":""Saturday"",""hours"":""9 AM to 6 PM""},{""day"":""Sunday"",""hours"":""9 AM to 8 PM""}]","",""
"ChIJt8S51bFsXz4RrpHtq0WOCKk","psychological counseling center UAE","UAE","ClearMinds, Center for Emotional Health","Psychologist","Office 2904 & 2907, HDS Business Centre - Cluster M - JLT - Jumeirah Lakes Towers - Dubai - United Arab Emirates","+971 58 557 6220","https://www.clearmindscenter.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing","","25.0641917","55.1380504","https://www.google.com/maps/search/?api=1&query=ClearMinds%2C%20Center%20for%20Emotional%20Health&query_place_id=ChIJt8S51bFsXz4RrpHtq0WOCKk","4.7","39","[{""day"":""Monday"",""hours"":""9 AM to 7 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 7 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 7 PM""},{""day"":""Thursday"",""hours"":""9 AM to 7 PM""},{""day"":""Friday"",""hours"":""9 AM to 7 PM""},{""day"":""Saturday"",""hours"":""9 AM to 5 PM""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJxezhqCevK4cRSte4dHaxJ7E","mental health clinic Lebanon","Lebanon","Lighthouse Psychiatry Brain Health Center","Mental health clinic","4001 E Baseline Rd Ste 204, Gilbert, AZ 85234","(480) 565-6440","https://lighthousepsychiatry.com/gilbert-arizona/","","33.3785114","-111.7468844","https://www.google.com/maps/search/?api=1&query=Lighthouse%20Psychiatry%20Brain%20Health%20Center&query_place_id=ChIJxezhqCevK4cRSte4dHaxJ7E","4.6","947","[{""day"":""Monday"",""hours"":""8 AM to 7 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 7 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 7 PM""},{""day"":""Thursday"",""hours"":""8 AM to 7 PM""},{""day"":""Friday"",""hours"":""8 AM to 6 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJWxGu4uaoK4cRlytaLW153Ro","mental health clinic Lebanon","Lebanon","Serenity Mental Health Centers - Gilbert","Mental health clinic","1501 N Gilbert Rd #206, Gilbert, AZ 85234","(480) 956-5710","https://serenitymentalhealthcenters.com/arizona-psychiatry-clinics/gilbert/?utm_source=GMBSocialClimb&utm_medium=SerenityMentalHealthCenters-Gilbert","","33.3759317","-111.7884963","https://www.google.com/maps/search/?api=1&query=Serenity%20Mental%20Health%20Centers%20-%20Gilbert&query_place_id=ChIJWxGu4uaoK4cRlytaLW153Ro","4.5","738","[{""day"":""Monday"",""hours"":""7 AM to 8 PM""},{""day"":""Tuesday"",""hours"":""6 AM to 8 PM""},{""day"":""Wednesday"",""hours"":""6 AM to 8 PM""},{""day"":""Thursday"",""hours"":""6 AM to 8 PM""},{""day"":""Friday"",""hours"":""6 AM to 8 PM""},{""day"":""Saturday"",""hours"":""6 AM to 7 PM""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJD526YIKvK4cRwsh-uarvBrU","mental health clinic Lebanon","Lebanon","Arizona behavioral Health Clinic LLC","Mental health clinic","4121 E Valley Auto Dr STE 110, Mesa, AZ 85206","(480) 571-1594","https://az-bhc.com/","","33.3805058","-111.7431679","https://www.google.com/maps/search/?api=1&query=Arizona%20behavioral%20Health%20Clinic%20LLC&query_place_id=ChIJD526YIKvK4cRwsh-uarvBrU","5","6","[{""day"":""Monday"",""hours"":""8 AM to 6 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 6 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 6 PM""},{""day"":""Thursday"",""hours"":""8 AM to 6 PM""},{""day"":""Friday"",""hours"":""8 AM to 6 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJ_____9KvK4cRx_dFTC_RPPs","mental health clinic Lebanon","Lebanon","Emoticare RMBHS","Mental health service","890 W Elliot Rd Ste 103, Gilbert, AZ 85233","(480) 504-1200","https://www.emoticare.com/","","33.351733","-111.8107056","https://www.google.com/maps/search/?api=1&query=Emoticare%20RMBHS&query_place_id=ChIJ_____9KvK4cRx_dFTC_RPPs","3.4","14","[{""day"":""Monday"",""hours"":""9 AM to 5 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 5 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 5 PM""},{""day"":""Thursday"",""hours"":""9 AM to 5 PM""},{""day"":""Friday"",""hours"":""9 AM to 5 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJJXu1YxKtK4cRrSbrIdNO3uw","mental health clinic Lebanon","Lebanon","Copper Springs East","Medical clinic","3755 S Rome St, Gilbert, AZ 85297","(480) 667-5500","http://coppersprings.com/","","33.282182","-111.7500686","https://www.google.com/maps/search/?api=1&query=Copper%20Springs%20East&query_place_id=ChIJJXu1YxKtK4cRrSbrIdNO3uw","2.6","197","[{""day"":""Monday"",""hours"":""Open 24 hours""},{""day"":""Tuesday"",""hours"":""Open 24 hours""},{""day"":""Wednesday"",""hours"":""Open 24 hours""},{""day"":""Thursday"",""hours"":""Open 24 hours""},{""day"":""Friday"",""hours"":""Open 24 hours""},{""day"":""Saturday"",""hours"":""Open 24 hours""},{""day"":""Sunday"",""hours"":""Open 24 hours""}]","",""
"ChIJB9Bg2-0hZIgRdJ8axU4BmUQ","mental health clinic Lebanon","Lebanon","Cumberland Mental Health Services","Mental health service","1404 Winter Dr, Lebanon, TN 37087","(615) 444-4300","https://www.vbhcs.org/locations/lebanon/","","36.223646","-86.32606","https://www.google.com/maps/search/?api=1&query=Cumberland%20Mental%20Health%20Services&query_place_id=ChIJB9Bg2-0hZIgRdJ8axU4BmUQ","2.1","32","[{""day"":""Monday"",""hours"":""8 AM to 5 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 5 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 5 PM""},{""day"":""Thursday"",""hours"":""8 AM to 5 PM""},{""day"":""Friday"",""hours"":""8 AM to 5 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJFSX-8QdbwokRVF1I0nAjbe4","mental health clinic Kuwait","Kuwait","Geb Hetep Wholistic Center","Wellness center","1344 Pacific St Suite.1W, Brooklyn, NY 11216","(718) 501-6045","http://www.gebhetep.com/","","40.67719","-73.94597","https://www.google.com/maps/search/?api=1&query=Geb%20Hetep%20Wholistic%20Center&query_place_id=ChIJFSX-8QdbwokRVF1I0nAjbe4","5","191","[{""day"":""Monday"",""hours"":""Closed""},{""day"":""Tuesday"",""hours"":""9 AM to 7 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 7 PM""},{""day"":""Thursday"",""hours"":""9 AM to 7 PM""},{""day"":""Friday"",""hours"":""9 AM to 5 PM""},{""day"":""Saturday"",""hours"":""9 AM to 5 PM""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJRzrl6sOczz8RSV5vCq1E6Ns","mental health clinic Kuwait","Kuwait","MindWell Clinic","Doctor","Al Tijaria Tower, 23rd floor، Kuwait City, Kuwait","+965 2205 5334","https://mindwellkw.com/","","29.3703445","47.9924145","https://www.google.com/maps/search/?api=1&query=MindWell%20Clinic&query_place_id=ChIJRzrl6sOczz8RSV5vCq1E6Ns","4.4","134","[{""day"":""Monday"",""hours"":""9 AM to 7:30 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 7:30 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 7:30 PM""},{""day"":""Thursday"",""hours"":""9 AM to 7:30 PM""},{""day"":""Friday"",""hours"":""Closed""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""9 AM to 7:30 PM""}]","",""
